Location_ID,Location_Name,URL_Slug,Image_Filename,Image_Source_Tier,License,Attribution,Rendered_Alt_Template,Upgrade_TODO
SK-0876,Sedley,sedley,sedley-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Sedley, Saskatchewan — Sedley, Regina Region, Saskatchewan — village of 367, 53 km from Regina","Replace with a license-verified photo of Sedley, SK (search Wikimedia Commons: ""Sedley Saskatchewan"")"
SK-0194,Edenwold,edenwold,edenwold-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Edenwold, Saskatchewan — Edenwold, Regina Region, Saskatchewan — village of 243, 32 km from Regina","Replace with a license-verified photo of Edenwold, SK (search Wikimedia Commons: ""Edenwold Saskatchewan"")"
SK-0768,Wilcox,wilcox,wilcox-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Wilcox, Saskatchewan — Wilcox, Regina Region, Saskatchewan — village of 261, 41 km from Regina","Replace with a license-verified photo of Wilcox, SK (search Wikimedia Commons: ""Wilcox Saskatchewan"")"
SK-0254,Earl Grey,earl-grey,earl-grey-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Earl Grey, Saskatchewan — Earl Grey, Regina Region, Saskatchewan — village of 229, 54 km from Regina","Replace with a license-verified photo of Earl Grey, SK (search Wikimedia Commons: ""Earl Grey Saskatchewan"")"
SK-0522,Kannata Valley,kannata-valley,kannata-valley-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Kannata Valley, Saskatchewan — Kannata Valley, Regina Region, Saskatchewan — resort village of 126, 42 km from Regina","Replace with a license-verified photo of Kannata Valley, SK (search Wikimedia Commons: ""Kannata Valley Saskatchewan"")"
SK-0897,Briercrest,briercrest,briercrest-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Briercrest, Saskatchewan — Briercrest, Regina Region, Saskatchewan — village of 155, 57 km from Regina","Replace with a license-verified photo of Briercrest, SK (search Wikimedia Commons: ""Briercrest Saskatchewan"")"
SK-0526,Grandview Beach,grandview-beach,grandview-beach-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Grandview Beach, Saskatchewan — Grandview Beach, Regina Region, Saskatchewan — resort village of 118, 58 km from Regina","Replace with a license-verified photo of Grandview Beach, SK (search Wikimedia Commons: ""Grandview Beach Saskatchewan"")"
SK-1492,Silton,silton,silton-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Silton, Saskatchewan — Silton, Regina Region, Saskatchewan — village of 95, 45 km from Regina","Replace with a license-verified photo of Silton, SK (search Wikimedia Commons: ""Silton Saskatchewan"")"
SK-0908,Belle Plaine,belle-plaine,belle-plaine-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Belle Plaine, Saskatchewan — Belle Plaine, Regina Region, Saskatchewan — village of 79, 40 km from Regina","Replace with a license-verified photo of Belle Plaine, SK (search Wikimedia Commons: ""Belle Plaine Saskatchewan"")"
SK-0666,Drinkwater,drinkwater,drinkwater-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Drinkwater, Saskatchewan — Drinkwater, Regina Region, Saskatchewan — village of 74, on the Drinkwater Creek","Replace with a license-verified photo of Drinkwater, SK (search Wikimedia Commons: ""Drinkwater Saskatchewan"")"
SK-1028,Glen Harbour,glen-harbour,glen-harbour-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Glen Harbour, Saskatchewan — Glen Harbour, Regina Region, Saskatchewan — resort village of 91, 59 km from Regina","Replace with a license-verified photo of Glen Harbour, SK (search Wikimedia Commons: ""Glen Harbour Saskatchewan"")"
SK-0593,Disley,disley,disley-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Disley, Saskatchewan — Disley, Regina Region, Saskatchewan — village of 58, on the High Hill Creek","Replace with a license-verified photo of Disley, SK (search Wikimedia Commons: ""Disley Saskatchewan"")"
SK-1238,Markinch,markinch,markinch-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Markinch, Saskatchewan — Markinch, Regina Region, Saskatchewan — village of 55, on the East Loon Creek","Replace with a license-verified photo of Markinch, SK (search Wikimedia Commons: ""Markinch Saskatchewan"")"
SK-1033,Pelican Pointe,pelican-pointe,pelican-pointe-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Pelican Pointe, Saskatchewan — Pelican Pointe, Regina Region, Saskatchewan — resort village of 38, 49 km from Regina","Replace with a license-verified photo of Pelican Pointe, SK (search Wikimedia Commons: ""Pelican Pointe Saskatchewan"")"
SK-0675,Lumsden Beach,lumsden-beach,lumsden-beach-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Lumsden Beach, Saskatchewan — Lumsden Beach, Regina Region, Saskatchewan — resort village of 20, 40 km from Regina","Replace with a license-verified photo of Lumsden Beach, SK (search Wikimedia Commons: ""Lumsden Beach Saskatchewan"")"
SK-0798,Sunset Cove,sunset-cove,sunset-cove-regina-region-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Sunset Cove, Saskatchewan — Sunset Cove, Regina Region, Saskatchewan — resort village of 21, 49 km from Regina","Replace with a license-verified photo of Sunset Cove, SK (search Wikimedia Commons: ""Sunset Cove Saskatchewan"")"
SK-0003,Moose Jaw,moose-jaw,moose-jaw-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Moose Jaw, Saskatchewan — Moose Jaw, Southern Saskatchewan, Saskatchewan — city of 33,665, 67 km from Regina","Replace with a license-verified photo of Moose Jaw, SK (search Wikimedia Commons: ""Moose Jaw Saskatchewan"")"
SK-0109,Moose Jaw,moose-jaw-rm,moose-jaw-rm-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Moose Jaw, Saskatchewan — Moose Jaw, Southern Saskatchewan, Saskatchewan — rural municipality of 1,207, farmland 64 km from Regina","Replace with a license-verified photo of Moose Jaw, SK (search Wikimedia Commons: ""Moose Jaw Saskatchewan"")"
SK-0053,Assiniboia,assiniboia,assiniboia-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Assiniboia, Saskatchewan — Assiniboia, Southern Saskatchewan, Saskatchewan — town of 2,333, 135 km from Regina","Replace with a license-verified photo of Assiniboia, SK (search Wikimedia Commons: ""Assiniboia Saskatchewan"")"
SK-0488,McKillop,mckillop,mckillop-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in McKillop, Saskatchewan — McKillop, Southern Saskatchewan, Saskatchewan — rural municipality of 897, farmland 62 km from Regina","Replace with a license-verified photo of McKillop, SK (search Wikimedia Commons: ""McKillop Saskatchewan"")"
SK-0062,Caronport,caronport,caronport-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Caronport, Saskatchewan — Caronport, Southern Saskatchewan, Saskatchewan — village of 1,033, on the Wilson Creek","Replace with a license-verified photo of Caronport, SK (search Wikimedia Commons: ""Caronport Saskatchewan"")"
SK-0422,Baildon,baildon-rm,baildon-rm-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Baildon, Saskatchewan — Baildon, Southern Saskatchewan, Saskatchewan — rural municipality of 583, farmland 70 km from Regina","Replace with a license-verified photo of Baildon, SK (search Wikimedia Commons: ""Baildon Saskatchewan"")"
SK-0630,Dufferin,dufferin,dufferin-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Dufferin, Saskatchewan — Dufferin, Southern Saskatchewan, Saskatchewan — rural municipality of 454, farmland 62 km from Regina","Replace with a license-verified photo of Dufferin, SK (search Wikimedia Commons: ""Dufferin Saskatchewan"")"
SK-0999,Caron,caron-rm,caron-rm-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Caron, Saskatchewan — Caron, Southern Saskatchewan, Saskatchewan — rural municipality of 603, on the Wilson Creek","Replace with a license-verified photo of Caron, SK (search Wikimedia Commons: ""Caron Saskatchewan"")"
SK-0880,Sarnia,sarnia,sarnia-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Sarnia, Saskatchewan — Sarnia, Southern Saskatchewan, Saskatchewan — rural municipality of 326, farmland 68 km from Regina","Replace with a license-verified photo of Sarnia, SK (search Wikimedia Commons: ""Sarnia Saskatchewan"")"
SK-1016,Marquis,marquis-rm,marquis-rm-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Marquis, Saskatchewan — Marquis, Southern Saskatchewan, Saskatchewan — rural municipality of 303, beside Buffalo Pound Lake","Replace with a license-verified photo of Marquis, SK (search Wikimedia Commons: ""Marquis Saskatchewan"")"
SK-0155,Excel,excel,excel-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Excel, Saskatchewan — Excel, Southern Saskatchewan, Saskatchewan — rural municipality of 411, farmland 112 km from Regina","Replace with a license-verified photo of Excel, SK (search Wikimedia Commons: ""Excel Saskatchewan"")"
SK-0184,Mossbank,mossbank,mossbank-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Mossbank, Saskatchewan — Mossbank, Southern Saskatchewan, Saskatchewan — town of 368, on the Clarke Creek","Replace with a license-verified photo of Mossbank, SK (search Wikimedia Commons: ""Mossbank Saskatchewan"")"
SK-1216,Craik,craik-rm,craik-rm-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Craik, Saskatchewan — Craik, Southern Saskatchewan, Saskatchewan — rural municipality of 272, farmland 94 km from Regina","Replace with a license-verified photo of Craik, SK (search Wikimedia Commons: ""Craik Saskatchewan"")"
SK-0252,Key West,key-west,key-west-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Key West, Saskatchewan — Key West, Southern Saskatchewan, Saskatchewan — rural municipality of 251, farmland 94 km from Regina","Replace with a license-verified photo of Key West, SK (search Wikimedia Commons: ""Key West Saskatchewan"")"
SK-0511,Terrell,terrell,terrell-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Terrell, Saskatchewan — Terrell, Southern Saskatchewan, Saskatchewan — rural municipality of 210, beside Agnellice Lake","Replace with a license-verified photo of Terrell, SK (search Wikimedia Commons: ""Terrell Saskatchewan"")"
SK-0231,Coronach,coronach,coronach-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Coronach, Saskatchewan — Coronach, Southern Saskatchewan, Saskatchewan — town of 612, on the Girard Creek","Replace with a license-verified photo of Coronach, SK (search Wikimedia Commons: ""Coronach Saskatchewan"")"
SK-0159,Bengough,bengough,bengough-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Bengough, Saskatchewan — Bengough, Southern Saskatchewan, Saskatchewan — town of 332, 123 km from Regina","Replace with a license-verified photo of Bengough, SK (search Wikimedia Commons: ""Bengough Saskatchewan"")"
SK-0427,Central Butte,central-butte,central-butte-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Central Butte, Saskatchewan — Central Butte, Southern Saskatchewan, Saskatchewan — town of 416, 139 km from Regina","Replace with a license-verified photo of Central Butte, SK (search Wikimedia Commons: ""Central Butte Saskatchewan"")"
SK-0162,Bengough,bengough-rm,bengough-rm-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Bengough, Saskatchewan — Bengough, Southern Saskatchewan, Saskatchewan — rural municipality of 305, farmland 124 km from Regina","Replace with a license-verified photo of Bengough, SK (search Wikimedia Commons: ""Bengough Saskatchewan"")"
SK-1112,Eyebrow,eyebrow-rm,eyebrow-rm-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Eyebrow, Saskatchewan — Eyebrow, Southern Saskatchewan, Saskatchewan — rural municipality of 220, farmland 115 km from Regina","Replace with a license-verified photo of Eyebrow, SK (search Wikimedia Commons: ""Eyebrow Saskatchewan"")"
SK-0187,Willow Bunch,willow-bunch,willow-bunch-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Willow Bunch, Saskatchewan — Willow Bunch, Southern Saskatchewan, Saskatchewan — town of 299, 139 km from Regina","Replace with a license-verified photo of Willow Bunch, SK (search Wikimedia Commons: ""Willow Bunch Saskatchewan"")"
SK-0568,Stonehenge,stonehenge,stonehenge-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Stonehenge, Saskatchewan — Stonehenge, Southern Saskatchewan, Saskatchewan — rural municipality of 385, farmland 153 km from Regina","Replace with a license-verified photo of Stonehenge, SK (search Wikimedia Commons: ""Stonehenge Saskatchewan"")"
SK-0440,Lake of the Rivers,lake-of-the-rivers,lake-of-the-rivers-southern-saskatchewan-sk.webp,flag,CC0/Public-Domain,Wikimedia Commons — Public Domain — flag of Saskatchewan (place-neutral fallback),"{SERVICE_CATEGORY} in Lake of the Rivers, Saskatchewan — Lake of the Rivers, Southern Saskatchewan, Saskatchewan — rural municipality of 252, beside Willows Reservoir","Replace with a license-verified photo of Lake of the Rivers, SK (search Wikimedia Commons: ""Lake of the Rivers Saskatchewan"")"
